asct_label,phenotype_label,gene_label,gene_expr,publication_count,asct,phenotype,gene
kidney,Multicystic kidney dysplasia,PIEZO2,0.118386365,191,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/26270
kidney,Renal insufficiency,FAM20A,0.11823529,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephrocalcinosis,FAM20A,0.11823529,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
cortex of kidney,Nephropathy,FAM20A,0.11823529,64,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
cortex of kidney,Nephropathy,FAM20A,0.11823529,51,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
cortex of kidney,Renal insufficiency,FAM20A,0.11823529,25,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/23015
cortex of kidney,Nephrocalcinosis,FAM20A,0.11823529,23,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/23015
cortex of kidney,Nephropathy,FAM20A,0.11823529,16,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
cortex of kidney,Nephropathy,FAM20A,0.11823529,12,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Nephropathy,FAM20A,0.11823529,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
cortex of kidney,Nephropathy,FAM20A,0.11823529,10,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
collecting duct of renal tubule,Nephropathy,FAM20A,0.11823529,8,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
cortex of kidney,Nephropathy,FAM20A,0.11823529,7,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
cortex of kidney,Nephropathy,FAM20A,0.11823529,6,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
collecting duct of renal tubule,Nephrocalcinosis,FAM20A,0.11823529,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/23015
collecting duct of renal tubule,Renal insufficiency,FAM20A,0.11823529,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/23015
collecting duct of renal tubule,Nephropathy,FAM20A,0.11823529,4,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
collecting duct of renal tubule,Nephropathy,FAM20A,0.11823529,1,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/23015
kidney,Renal insufficiency,MST1,0.11764706,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7380
collecting duct of renal tubule,Renal insufficiency,MST1,0.11764706,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/7380
kidney,Renal insufficiency,GLA,0.116882995,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4296
kidney,Nephrotic syndrome,GLA,0.116882995,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Nephropathy,GLA,0.116882995,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/4296
kidney,Renal insufficiency,LYZ,0.11558558,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/6740
kidney,Renal insufficiency,CUBN,0.115166314,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
nephron tubule,Renal insufficiency,CUBN,0.115166314,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
nephron,Renal insufficiency,CUBN,0.115166314,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
renal medulla,Renal insufficiency,CUBN,0.115166314,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
kidney,Nephrotic syndrome,SERPINA1,0.11448691,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/8941
kidney,Nephrolithiasis,SERPINA1,0.11448691,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/8941
nephron tubule,Nephrotic syndrome,SERPINA1,0.11448691,264,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/8941
nephron tubule,Nephrolithiasis,SERPINA1,0.11448691,37,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/8941
nephron,Nephrotic syndrome,SERPINA1,0.11448691,29,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/8941
nephron,Nephrolithiasis,SERPINA1,0.11448691,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/8941
kidney,Chronic kidney disease,ALDOB,0.113978066,6355,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/417
kidney,Renal insufficiency,ALDOB,0.113978066,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/417
kidney,Proximal renal tubular acidosis,ALDOB,0.113978066,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/417
collecting duct of renal tubule,Proximal renal tubular acidosis,ALDOB,0.113978066,52,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/417
renal medulla,Proximal renal tubular acidosis,ALDOB,0.113978066,32,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/417
renal medulla,Chronic kidney disease,ALDOB,0.113978066,22,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/417
renal medulla,Renal insufficiency,ALDOB,0.113978066,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/417
collecting duct of renal tubule,Chronic kidney disease,ALDOB,0.113978066,11,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0012622,http://identifiers.org/hgnc/417
collecting duct of renal tubule,Renal insufficiency,ALDOB,0.113978066,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/417
kidney,Renal insufficiency,CUBN,0.113278486,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
nephron tubule,Renal insufficiency,CUBN,0.113278486,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
nephron,Renal insufficiency,CUBN,0.113278486,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
renal medulla,Renal insufficiency,CUBN,0.113278486,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2548
kidney,Hydronephrosis,WASHC5,0.11111111,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/28984
collecting duct of renal tubule,Hydronephrosis,WASHC5,0.11111111,30,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/28984
kidney,Nephrolithiasis,CASR,0.10991788,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/1514
kidney,Nephrocalcinosis,CASR,0.10991788,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/1514
nephron tubule,Nephrocalcinosis,CASR,0.10991788,109,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/1514
nephron tubule,Nephrolithiasis,CASR,0.10991788,37,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/1514
nephron,Nephrocalcinosis,CASR,0.10991788,11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/1514
nephron,Nephrolithiasis,CASR,0.10991788,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/1514
kidney,Nephrolithiasis,MYL9,0.10975609,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
cortex of kidney,Nephrolithiasis,MYL9,0.10975609,3,http://purl.obolibrary.org/obo/UBERON_0001225,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
renal glomerulus,Nephrolithiasis,MYL9,0.10975609,3,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
nephron,Nephrolithiasis,MYL9,0.10975609,3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/15754
kidney,Renal insufficiency,GRHPR,0.107142866,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4570
kidney,Renal insufficiency,MLXIPL,0.107142866,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/12744
kidney,Renal artery stenosis,MLXIPL,0.107142866,2391,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001920,http://identifiers.org/hgnc/12744
kidney,Nephrolithiasis,GRHPR,0.107142866,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/4570
kidney,Nephrocalcinosis,MLXIPL,0.107142866,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/12744
kidney,Nephrocalcinosis,GRHPR,0.107142866,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/4570
kidney,Renal insufficiency,LHX1,0.10631821,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/6593
kidney,Multicystic kidney dysplasia,LHX1,0.10631821,191,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/6593
nephron tubule,Renal insufficiency,LHX1,0.10631821,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/6593
nephron,Renal insufficiency,LHX1,0.10631821,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/6593
nephron tubule,Multicystic kidney dysplasia,LHX1,0.10631821,3,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/6593
nephron,Multicystic kidney dysplasia,LHX1,0.10631821,1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/6593
kidney,Renal insufficiency,AQP2,0.10555016,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/634
nephron tubule,Renal insufficiency,AQP2,0.10555016,184,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/634
nephron,Renal insufficiency,AQP2,0.10555016,54,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/634
renal medulla,Renal insufficiency,AQP2,0.10555016,14,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/634
kidney,Renal cell carcinoma,BAX,0.10483871,3364,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0005584,http://identifiers.org/hgnc/959
nephron,Renal cell carcinoma,BAX,0.10483871,361,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/HP_0005584,http://identifiers.org/hgnc/959
nephron tubule,Renal cell carcinoma,BAX,0.10483871,113,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/HP_0005584,http://identifiers.org/hgnc/959
kidney,Renal cyst,PIGT,0.102564104,1762,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/14938
kidney,Nephrocalcinosis,PIGT,0.102564104,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/14938
collecting duct of renal tubule,Renal cyst,PIGT,0.102564104,28,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/14938
collecting duct of renal tubule,Nephrocalcinosis,PIGT,0.102564104,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/14938
kidney,Renal insufficiency,DYNC2I1,0.09939627,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/21862
kidney,Hydronephrosis,DYNC2I1,0.09939627,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Renal cyst,DYNC2I1,0.09939627,1762,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
collecting duct of renal tubule,Hydronephrosis,DYNC2I1,0.09939627,30,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/21862
collecting duct of renal tubule,Renal cyst,DYNC2I1,0.09939627,28,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000107,http://identifiers.org/hgnc/21862
kidney,Nephropathy,DYNC2I1,0.09939627,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
collecting duct of renal tubule,Nephropathy,DYNC2I1,0.09939627,8,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
collecting duct of renal tubule,Renal insufficiency,DYNC2I1,0.09939627,5,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/21862
collecting duct of renal tubule,Nephropathy,DYNC2I1,0.09939627,4,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
collecting duct of renal tubule,Nephropathy,DYNC2I1,0.09939627,1,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/21862
kidney,Hydronephrosis,PIEZO2,0.09913714,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/26270
kidney,Multicystic kidney dysplasia,PIEZO2,0.09913714,191,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/26270
kidney,IgA deposition in the glomerulus,SPRY2,0.099021025,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000794,http://identifiers.org/hgnc/11270
kidney,IgA deposition in the glomerulu,SPRY2,0.099021025,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000794,http://identifiers.org/hgnc/11270
kidney,Renal Fanconi syndrome,COX15,0.09626434,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001994,http://identifiers.org/hgnc/2263
collecting duct of renal tubule,Renal Fanconi syndrome,COX15,0.09626434,1,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0001994,http://identifiers.org/hgnc/2263
kidney,Renal insufficiency,CCN2,0.096045196,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/2500
kidney,Renal insufficiency,FN1,0.09375,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/3778
kidney,Nephrotic syndrome,TBK1,0.09375,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/11584
kidney,Nephrotic syndrome,FN1,0.09375,2546,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000100,http://identifiers.org/hgnc/3778
kidney,Hydronephrosis,PIEZO2,0.09373511,2780,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000126,http://identifiers.org/hgnc/26270
kidney,Multicystic kidney dysplasia,PIEZO2,0.09373511,191,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000003,http://identifiers.org/hgnc/26270
kidney,Nephroblastoma,CTR9,0.09333332,1145,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0002667,http://identifiers.org/hgnc/16850
kidney,Glomerulonephritis,HLA-DRB1,0.09323295,4991,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000099,http://identifiers.org/hgnc/4948
kidney,Renal insufficiency,HLA-DRB1,0.09323295,2890,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000083,http://identifiers.org/hgnc/4948
kidney,Tubulointerstitial nephritis,HLA-DRB1,0.09323295,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0001970,http://identifiers.org/hgnc/4948
kidney,Nephrolithiasis,HLA-DRB1,0.09323295,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/4948
kidney,Nephrocalcinosis,HLA-DRB1,0.09323295,472,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000121,http://identifiers.org/hgnc/4948
kidney,Nephrolithiasis,ADAMTSL1,0.09315536,478,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000787,http://identifiers.org/hgnc/14632
kidney,Nephropathy,FOXI1,0.09248555,1986,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,1719,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,1535,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,763,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,469,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,359,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,225,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,79,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Nephropathy,FOXI1,0.09248555,11,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
collecting duct of renal tubule,Nephropathy,FOXI1,0.09248555,8,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
collecting duct of renal tubule,Nephropathy,FOXI1,0.09248555,4,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
collecting duct of renal tubule,Nephropathy,FOXI1,0.09248555,1,http://purl.obolibrary.org/obo/UBERON_0001232,http://purl.obolibrary.org/obo/HP_0000112,http://identifiers.org/hgnc/3815
kidney,Proximal renal tubular acidosis,SLC4A4,0.09107915,397,http://purl.obolibrary.org/obo/UBERON_0002113,http://purl.obolibrary.org/obo/HP_0002049,http://identifiers.org/hgnc/11030
