mean_gene_expr,gene,ct,as,phenotype,gene_label,ct_label,as_label,phenotype_label,num_sources
3.4792583,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000125,ZEB2,renal medullary fibroblast,renal column,Pelvic kidney,1
3.4792583,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000126,ZEB2,renal medullary fibroblast,renal column,Hydronephrosis,1
3.4792583,http://identifiers.org/hgnc/14881,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0005580,ZEB2,renal medullary fibroblast,renal column,Duplication of renal pelvis,1
3.4772086,http://identifiers.org/hgnc/12930,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000790,ZBTB16,renal medullary fibroblast,renal column,Hematuria,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000083,FN1,renal medullary fibroblast,renal column,Renal insufficiency,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0001966,FN1,renal medullary fibroblast,renal column,Abnormal glomerular mesangium morphology,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0030162,FN1,renal medullary fibroblast,renal column,Glomerulomegaly,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000100,FN1,renal medullary fibroblast,renal column,Nephrotic syndrome,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0002907,FN1,renal medullary fibroblast,renal column,Microscopic hematuria,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0003774,FN1,renal medullary fibroblast,renal column,Stage 5 chronic kidney disease,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0030949,FN1,renal medullary fibroblast,renal column,Glomerular deposits,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0100820,FN1,renal medullary fibroblast,renal column,Glomerulopathy,1
3.4053137,http://identifiers.org/hgnc/3778,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_6000428,FN1,renal medullary fibroblast,renal column,Glomerular fibronectin deposits,1
3.2747757,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000003,MYH11,renal medullary fibroblast,renal column,Multicystic kidney dysplasia,1
3.2747757,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0012330,MYH11,renal medullary fibroblast,renal column,Pyelonephritis,1
3.2747757,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0033132,MYH11,renal medullary fibroblast,renal column,Renal cortical hyperechogenicity,1
3.2747757,http://identifiers.org/hgnc/7569,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0100519,MYH11,renal medullary fibroblast,renal column,Anuria,1
3.1378512,http://identifiers.org/hgnc/1527,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000083,CAV1,renal medullary fibroblast,renal column,Renal insufficiency,1
3.1378512,http://identifiers.org/hgnc/1527,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000103,CAV1,renal medullary fibroblast,renal column,Polyuria,1
3.1378512,http://identifiers.org/hgnc/1527,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0100520,CAV1,renal medullary fibroblast,renal column,Oliguria,1
2.9436052,http://identifiers.org/hgnc/2201,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0100817,COL3A1,renal medullary fibroblast,renal column,Renovascular hypertension,1
2.937687,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000083,HLA-B,renal medullary fibroblast,renal column,Renal insufficiency,1
2.937687,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000099,HLA-B,renal medullary fibroblast,renal column,Glomerulonephritis,1
2.937687,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000790,HLA-B,renal medullary fibroblast,renal column,Hematuria,1
2.937687,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0001920,HLA-B,renal medullary fibroblast,renal column,Renal artery stenosis,1
2.937687,http://identifiers.org/hgnc/4932,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0100820,HLA-B,renal medullary fibroblast,renal column,Glomerulopathy,1
2.6092668,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0006766,LMNA,renal medullary fibroblast,renal column,Papillary renal cell carcinoma,1
2.6092668,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0009726,LMNA,renal medullary fibroblast,renal column,Renal neoplasm,1
2.6092668,http://identifiers.org/hgnc/6636,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0100820,LMNA,renal medullary fibroblast,renal column,Glomerulopathy,1
2.352749,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000083,BNC2,renal medullary fibroblast,renal column,Renal insufficiency,1
2.352749,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0008718,BNC2,renal medullary fibroblast,renal column,Unilateral renal dysplasia,1
2.352749,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000126,BNC2,renal medullary fibroblast,renal column,Hydronephrosis,1
2.352749,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0003774,BNC2,renal medullary fibroblast,renal column,Stage 5 chronic kidney disease,1
2.352749,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0010945,BNC2,renal medullary fibroblast,renal column,Fetal pyelectasis,1
2.352749,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0012330,BNC2,renal medullary fibroblast,renal column,Pyelonephritis,1
2.352749,http://identifiers.org/hgnc/30988,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0012622,BNC2,renal medullary fibroblast,renal column,Chronic kidney disease,1
2.320347,http://identifiers.org/hgnc/2191,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0005584,COL14A1,renal medullary fibroblast,renal column,Renal cell carcinoma,1
2.2700288,http://identifiers.org/hgnc/4620,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000083,GSN,renal medullary fibroblast,renal column,Renal insufficiency,1
2.2700288,http://identifiers.org/hgnc/4620,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000100,GSN,renal medullary fibroblast,renal column,Nephrotic syndrome,1
2.2700288,http://identifiers.org/hgnc/4620,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0003774,GSN,renal medullary fibroblast,renal column,Stage 5 chronic kidney disease,1
2.2700288,http://identifiers.org/hgnc/4620,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0032614,GSN,renal medullary fibroblast,renal column,Renal glomerular amyloid deposition,1
2.1560416,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000083,COL4A1,renal medullary fibroblast,renal column,Renal insufficiency,1
2.1560416,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000107,COL4A1,renal medullary fibroblast,renal column,Renal cyst,1
2.1560416,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000790,COL4A1,renal medullary fibroblast,renal column,Hematuria,1
2.1560416,http://identifiers.org/hgnc/2202,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0005562,COL4A1,renal medullary fibroblast,renal column,Multiple renal cysts,1
2.1173112,http://identifiers.org/hgnc/3603,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000787,FBN1,renal medullary fibroblast,renal column,Nephrolithiasis,1
1.98262,http://identifiers.org/hgnc/11602,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000089,TBX3,renal medullary fibroblast,renal column,Renal hypoplasia,1
1.9678319,http://identifiers.org/hgnc/144,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000126,ACTG1,renal medullary fibroblast,renal column,Hydronephrosis,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000083,C3,renal medullary fibroblast,renal column,Renal insufficiency,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000100,C3,renal medullary fibroblast,renal column,Nephrotic syndrome,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000790,C3,renal medullary fibroblast,renal column,Hematuria,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000793,C3,renal medullary fibroblast,renal column,Membranoproliferative glomerulonephritis,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0001919,C3,renal medullary fibroblast,renal column,Acute kidney injury,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0003774,C3,renal medullary fibroblast,renal column,Stage 5 chronic kidney disease,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0005575,C3,renal medullary fibroblast,renal column,Hemolytic-uremic syndrome,1
1.7190402,http://identifiers.org/hgnc/1318,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0100519,C3,renal medullary fibroblast,renal column,Anuria,1
1.6162211,http://identifiers.org/hgnc/2211,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0012587,COL6A1,renal medullary fibroblast,renal column,Macroscopic hematuria,1
1.387751,http://identifiers.org/hgnc/6144,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000104,ITGA8,renal medullary fibroblast,renal column,Renal agenesis,1
1.387751,http://identifiers.org/hgnc/6144,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0000110,ITGA8,renal medullary fibroblast,renal column,Renal dysplasia,1
1.387751,http://identifiers.org/hgnc/6144,http://purl.obolibrary.org/obo/CL_4030022,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/HP_0010958,ITGA8,renal medullary fibroblast,renal column,Bilateral renal agenesis,1
4.6075377,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000083,CUBN,epithelial cell of proximal tubule segment 3,proximal straight tubule,Renal insufficiency,1
4.6075377,http://identifiers.org/hgnc/2548,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0002907,CUBN,epithelial cell of proximal tubule segment 3,proximal straight tubule,Microscopic hematuria,1
3.7833123,http://identifiers.org/hgnc/132,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000126,ACTB,epithelial cell of proximal tubule segment 3,proximal straight tubule,Hydronephrosis,1
3.334972,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000083,SPP1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Renal insufficiency,1
3.334972,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000123,SPP1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Nephritis,1
3.334972,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000100,SPP1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Nephrotic syndrome,1
3.334972,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000790,SPP1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Hematuria,1
3.334972,http://identifiers.org/hgnc/11255,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0033726,SPP1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Lupus nephritis,1
3.125873,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000083,PRDX1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Renal insufficiency,1
3.125873,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000112,PRDX1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Nephropathy,1
3.125873,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0000790,PRDX1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Hematuria,1
3.125873,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0001919,PRDX1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Acute kidney injury,1
3.125873,http://identifiers.org/hgnc/9352,http://purl.obolibrary.org/obo/CL_4030011,http://purl.obolibrary.org/obo/UBERON_0001290,http://purl.obolibrary.org/obo/HP_0005575,PRDX1,epithelial cell of proximal tubule segment 3,proximal straight tubule,Hemolytic-uremic syndrome,1
