subject,predicate,object,category,knowledge_level,agent_type,primary_knowledge_source,gene_expr
HGNC:25931,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.488069847226143
HGNC:3473,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.1727214455604553
HGNC:3498,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.433420896530151
HGNC:36022,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.03641976043581963
HGNC:4026,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.8867340087890625
HGNC:55915,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.2746809399441668
HGNC:6693,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.9166131541132926
HGNC:7414,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.198914941280119
HGNC:7456,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.7182436163226763
HGNC:804,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.441741591691971
HGNC:8661,biolink:expressed_in,CL:1001109,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.506819725036621
HGNC:11642,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.6485576291496935
HGNC:11724,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.882957688299939
HGNC:11773,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.134303195135934
HGNC:13664,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4861111044883728
HGNC:1390,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6799577474594116
HGNC:19192,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.1876239946910314
HGNC:19343,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.542883339253339
HGNC:2356,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.16048186123371125
HGNC:3097,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.643798828125
HGNC:3349,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.3159901003042858
HGNC:3665,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1462300032377243
HGNC:5473,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.322608281584347
HGNC:9665,biolink:expressed_in,CL:1001131,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.5086105912923813
HGNC:15710,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.3741384744644165
HGNC:29654,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4327068626880646
HGNC:4576,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.09871855626503627
HGNC:6586,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.6991212368011475
HGNC:8748,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.503738003543445
HGNC:8778,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.518350270059374
HGNC:8995,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.25
HGNC:9623,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.699279069900513
HGNC:9629,biolink:expressed_in,CL:1001318,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1194029822945595
HGNC:2548,biolink:expressed_in,CL:4030009,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.193090775265143
HGNC:30931,biolink:expressed_in,CL:4030009,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.7160399550457999
HGNC:6694,biolink:expressed_in,CL:4030009,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.7940247046450775
HGNC:7891,biolink:expressed_in,CL:4030009,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,6.200308799743652
ENSEMBL:ENSG00000234173.1,biolink:expressed_in,CL:4030009,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0154805495403707
HGNC:10440,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1500000059604645
HGNC:10929,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.2136456540652683
HGNC:12541,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1111110001802444
HGNC:14291,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.1930519683020455
HGNC:30033,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.0
HGNC:30519,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6666659712791443
HGNC:363,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.189999982714653
HGNC:7399,biolink:expressed_in,CL:4030010,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.099999904632568
HGNC:11046,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.951305662592252
HGNC:12744,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.8820439100265502
HGNC:14430,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.9485479848725454
HGNC:17084,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,5.4447733248983115
HGNC:18486,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,5.6288535594940186
HGNC:21958,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.4648709315806628
HGNC:4555,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.2642866207493677
HGNC:5024,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.597085118293762
HGNC:8630,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.0123284774668075
ENSEMBL:ENSG00000284377.1,biolink:expressed_in,CL:4030011,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.230769395828247
HGNC:11219,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.04310344904661179
HGNC:13564,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.011259260354563594
HGNC:13875,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.858771549967619
HGNC:2095,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.22828005118803543
HGNC:2202,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.062357888106376894
HGNC:2303,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.005115089472383261
HGNC:3189,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.170007705688477
HGNC:42435,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.966233730316162
HGNC:52014,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0147262642642966
ENSEMBL:ENSG00000288630.1,biolink:expressed_in,CL:4030012,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,35.68000030517578
HGNC:12554,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.249101161956787
HGNC:16922,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,8.535697937011719
HGNC:17073,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.525418976942698
HGNC:20565,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.435185074806213
HGNC:2359,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.02402186393737793
HGNC:28528,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.008880694662886006
HGNC:3591,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,7.092443386713664
HGNC:50753,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,2.3289672732353206
HGNC:56146,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.831256926059723
HGNC:9609,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,10.908770492202358
ENSEMBL:ENSG00000228509.6,biolink:expressed_in,CL:4030013,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,13.293962478637694
HGNC:10952,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.558138847351074
HGNC:11251,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.0971207395195961
HGNC:14638,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.241312858959039
HGNC:1759,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.34665955665210885
HGNC:18957,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.6134777859013568
HGNC:19343,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.03170400112867355
HGNC:42129,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.01152449194341898
HGNC:7820,biolink:expressed_in,CL:4030014,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.1227333769202232
HGNC:1404,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.6935976573399136
HGNC:21747,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,5.71763014793396
HGNC:3571,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,10.94357299804688
HGNC:6354,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,3.0446902799109616
HGNC:7456,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,0.8803977922157005
HGNC:7459,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,1.5623938356127058
HGNC:9237,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,4.230337142944336
HGNC:934,biolink:expressed_in,CL:4030016,biolink:GeneToEntityAssociation,statistical_association,automated_agent,https://purl.humanatlas.io/graph/hra-pop,6.196361780166624
