id,name,symbol,category,provided_by
HGNC:18040,ARID1B,ARID1B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18621,COG6,COG6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29250,WDR35,WDR35,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29253,CC2D2A,CC2D2A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29259,TAOK1,TAOK1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29262,IFT80,IFT80,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23141,TRMT5,TRMT5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29277,ZNF687,ZNF687,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17210,DHX37,DHX37,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23168,FANCM,FANCM,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29331,EPG5,EPG5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18340,WDR19,WDR19,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19903,RRAGD,RRAGD,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13743,ALOXE3,ALOXE3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18374,HPSE2,HPSE2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:450,ALX4,ALX4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18455,PROK2,PROK2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20347,VIPAS39,VIPAS39,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26270,PIEZO2,PIEZO2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28052,XPNPEP3,XPNPEP3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14000,PRDM16,PRDM16,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20318,SMOC1,SMOC1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:5331,NOD2,NOD2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15516,XYLT1,XYLT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15517,XYLT2,XYLT2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18873,IFIH1,IFIH1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10729,SEMA4A,SEMA4A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30650,STRA6,STRA6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13886,ABCG5,ABCG5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13887,ABCG8,ABCG8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18122,SOX17,SOX17,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14234,NSD1,NSD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18008,NXN,NXN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17642,DCLRE1C,DCLRE1C,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23791,INF2,INF2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14558,CLEC7A,CLEC7A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17652,PORCN,PORCN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26232,NABP1,NABP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25777,RFX7,RFX7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14432,TMEM237,TMEM237,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18179,VPS33A,VPS33A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25801,CPLANE1,CPLANE1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16618,MRPS34,MRPS34,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14630,CRELD1,CRELD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17213,COLEC11,COLEC11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29929,NUP37,NUP37,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23161,ALG8,ALG8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15899,NDUFAF5,NDUFAF5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17997,FKRP,FKRP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29670,GNPTAB,GNPTAB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28369,THOC6,THOC6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28672,CYBC1,CYBC1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16783,CDC73,CDC73,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:37234,TMEM231,TMEM231,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26113,TCTN1,TCTN1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26256,NDNF,NDNF,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23109,FAT4,FAT4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6954,MCPH1,MCPH1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2962,DYNC2H1,DYNC2H1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28905,YRDC,YRDC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29529,TBL1XR1,TBL1XR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25662,AAGAB,AAGAB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26144,PALB2,PALB2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26274,NARS2,NARS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26291,BBS10,BBS10,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19954,SLC25A22,SLC25A22,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20652,TXNDC15,TXNDC15,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15672,ALG9,ALG9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25781,ARMC5,ARMC5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25660,TTC21B,TTC21B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24650,EHMT1,EHMT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26276,CAMKMT,CAMKMT,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26193,CSPP1,CSPP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25774,TCTN2,TCTN2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8734,NUP85,NUP85,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30071,KIAA0319L,KIAA0319L,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19041,COQ8B,COQ8B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20603,DHDDS,DHDDS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30238,WLS,WLS,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21882,IFT56,IFT56,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:31042,GREB1L,GREB1L,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19351,BICC1,BICC1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19185,FRAS1,FRAS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21424,IFT74,IFT74,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29021,CEP290,CEP290,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26219,FUZ,FUZ,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20278,NUBPL,NUBPL,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25815,CEP63,CEP63,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28636,B9D2,B9D2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2195,COL18A1,COL18A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24668,CFHR5,CFHR5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30664,CLPB,CLPB,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15579,TRIM8,TRIM8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19124,FIP1L1,FIP1L1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14604,AMN,AMN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15512,VANGL1,VANGL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15533,SPRY4,SPRY4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28845,MED25,MED25,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25361,ARHGAP24,ARHGAP24,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25360,DDX59,DDX59,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25461,PUS3,PUS3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13635,PLVAP,PLVAP,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15532,JAM3,JAM3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20473,BRIP1,BRIP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15719,OBSCN,OBSCN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13210,ARL6,ARL6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30775,GTF2IRD2,GTF2IRD2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21014,ANTXR1,ANTXR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16410,DNAJC30,DNAJC30,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21237,UQCC2,UQCC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28128,TMEM107,TMEM107,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23339,ACBD6,ACBD6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20492,COA8,COA8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23845,SLX4,SLX4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20356,GON7,GON7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29450,GLIS2,GLIS2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23215,PIGO,PIGO,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18358,IL17RC,IL17RC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:6638,LMNB2,LMNB2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30889,ATP5MK,ATP5MK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25897,MFSD2A,MFSD2A,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14951,PPP1R15B,PPP1R15B,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25928,WDR73,WDR73,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19711,DISP1,DISP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28209,CEP19,CEP19,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28216,COX14,COX14,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28213,PIGY,PIGY,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14294,SHANK3,SHANK3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28296,DYNC2I2,DYNC2I2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25455,TSR2,TSR2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18451,MCFD2,MCFD2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30767,KNSTRN,KNSTRN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23994,ERI1,ERI1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28396,TMEM67,TMEM67,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19869,SCARF2,SCARF2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25123,PKDCC,PKDCC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18802,ATPAF2,ATPAF2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25189,ALKBH8,ALKBH8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28086,NDUFAF2,NDUFAF2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18622,COG7,COG7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28434,CCNQ,CCNQ,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30172,STRADA,STRADA,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28093,BBIP1,BBIP1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24861,G6PC3,G6PC3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16205,MGME1,MGME1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14632,ADAMTSL1,ADAMTSL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23719,PGAP3,PGAP3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28261,TBCK,TBCK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16067,MYOCD,MYOCD,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12370,CEP41,CEP41,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16404,IL17F,IL17F,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29669,IFT43,IFT43,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25155,HOGA1,HOGA1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16197,TP53RK,TP53RK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25151,ADAT3,ADAT3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24464,CHST14,CHST14,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16405,BUD23,BUD23,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16400,NLRP3,NLRP3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14469,SLC26A9,SLC26A9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17989,SLC22A12,SLC22A12,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29958,SDR9C7,SDR9C7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20087,TTC8,TTC8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20371,NDUFA11,NDUFA11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26820,CYP4F22,CYP4F22,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17978,B3GALT6,B3GALT6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16133,TBC1D20,TBC1D20,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:15836,PROKR2,PROKR2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28648,DIS3L2,DIS3L2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:970,BBS5,BBS5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18971,AP1S3,AP1S3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26406,SCLT1,SCLT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19747,EVC2,EVC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26404,NADK2,NADK2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:27030,DNAJC21,DNAJC21,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21685,CD109,CD109,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23018,TMEM270,TMEM270,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28625,NDUFAF6,NDUFAF6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26837,AMER1,AMER1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23483,DOCK11,DOCK11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11018,SLC32A1,SLC32A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20305,SLC34A3,SLC34A3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26789,LACC1,LACC1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20207,B3GLCT,B3GLCT,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29426,CCBE1,CCBE1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:10891,SIX5,SIX5,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19100,IL23R,IL23R,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:2040,CLDN19,CLDN19,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:11142,SIK1,SIK1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24048,ARL6IP6,ARL6IP6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26321,ASPRV1,ASPRV1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18762,SLC36A2,SLC36A2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26690,CEP120,CEP120,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25239,ARSK,ARSK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19068,METTL27,METTL27,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18287,VPS37D,VPS37D,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:27230,ESCO2,ESCO2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:27232,CFAP418,CFAP418,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23399,FREM1,FREM1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20249,SPRED1,SPRED1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25403,SASS6,SASS6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26648,BBS12,BBS12,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24154,BMPER,BMPER,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28510,GLIS3,GLIS3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18060,ARX,ARX,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18318,ASXL1,ASXL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18037,ARID2,ARID2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:16808,UBR1,UBR1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26551,DZIP1L,DZIP1L,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:17722,SPRED2,SPRED2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:27310,FLCN,FLCN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23147,UNC13D,UNC13D,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26887,TAPT1,TAPT1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26724,ANKS6,ANKS6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30494,USF3,USF3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23508,STOX1,STOX1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26558,HYLS1,HYLS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:27344,TMEM218,TMEM218,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:12313,JMJD1C,JMJD1C,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28917,JAZF1,JAZF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19087,EBF3,EBF3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19429,SLC41A1,SLC41A1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20001,PCSK9,PCSK9,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19048,ASPM,ASPM,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:19104,NPHP4,NPHP4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4713,H19,H19,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24565,KANSL1,KANSL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:13387,NEK8,NEK8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23213,PIGW,PIGW,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:33551,NDUFAF8,NDUFAF8,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18249,KCTD1,KCTD1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24502,WDR62,WDR62,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:26821,CCDC141,CCDC141,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:18688,CRB2,CRB2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29162,FAM149B1,FAM149B1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:20486,UBAC2,UBAC2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28583,RSPO2,RSPO2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:29433,NEXMIF,NEXMIF,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:25396,FREM2,FREM2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28005,CTU2,CTU2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:28018,NIPAL4,NIPAL4,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:21729,IRF2BP2,IRF2BP2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7714,NDUFS7,NDUFS7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:30497,KIF7,KIF7,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24750,ZNF699,ZNF699,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24008,MIA3,MIA3,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:14665,RTL1,RTL1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:31399,SLC6A17,SLC6A17,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:22788,FEZF1,FEZF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:33778,MYMK,MYMK,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:4221,GDF6,GDF6,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:32687,MED11,MED11,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:24212,CISD2,CISD2,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:23452,LIPN,LIPN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:7660,NCF1,NCF1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:37212,KLLN,KLLN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:34033,RNU7-1,RNU7-1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:34016,RNU4ATAC,RNU4ATAC,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:8104,OCLN,OCLN,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:43984,HELLPAR,HELLPAR,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:49094,IL12A-AS1,IL12A-AS1,biolink:Gene,https://purl.humanatlas.io/vocab/hp
HGNC:52391,MYMX,MYMX,biolink:Gene,https://purl.humanatlas.io/vocab/hp
