phenotype_iri,phenotype_label,as_child,ct
http://purl.obolibrary.org/obo/HP_0000422,Abnormal nasal bridge morphology,http://purl.obolibrary.org/obo/UBERON_0008340,
http://purl.obolibrary.org/obo/HP_0000426,Prominent nasal bridge,http://purl.obolibrary.org/obo/UBERON_0008340,
http://purl.obolibrary.org/obo/HP_0000429,Abnormal morphology of the nasal alae,http://purl.obolibrary.org/obo/UBERON_0006906,
http://purl.obolibrary.org/obo/HP_0000430,Underdeveloped nasal alae,http://purl.obolibrary.org/obo/UBERON_0001823,
http://purl.obolibrary.org/obo/HP_0000431,Wide nasal bridge,http://purl.obolibrary.org/obo/UBERON_0008340,
http://purl.obolibrary.org/obo/HP_0000433,Abnormal nasal mucosa morphology,http://purl.obolibrary.org/obo/UBERON_0001826,
http://purl.obolibrary.org/obo/HP_0000434,Nasal mucosa telangiectasia,http://purl.obolibrary.org/obo/UBERON_0001826,
http://purl.obolibrary.org/obo/HP_0000436,Abnormal nasal tip morphology,http://purl.obolibrary.org/obo/UBERON_0012128,
http://purl.obolibrary.org/obo/HP_0000437,Depressed nasal tip,http://purl.obolibrary.org/obo/UBERON_0012128,
http://purl.obolibrary.org/obo/HP_0000445,Wide nose,http://purl.obolibrary.org/obo/UBERON_0000004,
http://purl.obolibrary.org/obo/HP_0000446,Narrow nasal bridge,http://purl.obolibrary.org/obo/UBERON_0001681,
http://purl.obolibrary.org/obo/HP_0000448,Prominent nose,http://purl.obolibrary.org/obo/UBERON_0000004,
http://purl.obolibrary.org/obo/HP_0000451,Triangular nasal tip,http://purl.obolibrary.org/obo/UBERON_0012128,
http://purl.obolibrary.org/obo/HP_0000452,Choanal stenosis,http://purl.obolibrary.org/obo/UBERON_0010425,
http://purl.obolibrary.org/obo/HP_0000453,Choanal atresia,http://purl.obolibrary.org/obo/UBERON_0004771,
http://purl.obolibrary.org/obo/HP_0000454,Flared nostrils,http://purl.obolibrary.org/obo/UBERON_0005928,
http://purl.obolibrary.org/obo/HP_0000455,Broad nasal tip,http://purl.obolibrary.org/obo/UBERON_0012128,
http://purl.obolibrary.org/obo/HP_0000456,Bifid nasal tip,http://purl.obolibrary.org/obo/UBERON_0012128,
http://purl.obolibrary.org/obo/HP_0000457,Depressed nasal ridge,http://purl.obolibrary.org/obo/UBERON_0000004,
http://purl.obolibrary.org/obo/HP_0000460,Narrow nose,http://purl.obolibrary.org/obo/UBERON_0000004,
http://purl.obolibrary.org/obo/HP_0000463,Anteverted nares,http://purl.obolibrary.org/obo/UBERON_0005928,
http://purl.obolibrary.org/obo/HP_0000464,Abnormality of the neck,http://purl.obolibrary.org/obo/UBERON_0000974,
http://purl.obolibrary.org/obo/HP_0000467,Neck muscle weakness,http://purl.obolibrary.org/obo/UBERON_0002377,
http://purl.obolibrary.org/obo/HP_0000468,Increased adipose tissue around the neck,http://purl.obolibrary.org/obo/UBERON_0001013,
http://purl.obolibrary.org/obo/HP_0000470,Short neck,http://purl.obolibrary.org/obo/UBERON_0000974,
http://purl.obolibrary.org/obo/HP_0000471,Gastrointestinal angiodysplasia,http://purl.obolibrary.org/obo/UBERON_0002049,
http://purl.obolibrary.org/obo/HP_0000472,Long neck,http://purl.obolibrary.org/obo/UBERON_0000974,
http://purl.obolibrary.org/obo/HP_0000475,Broad neck,http://purl.obolibrary.org/obo/UBERON_0000974,
http://purl.obolibrary.org/obo/HP_0000478,Abnormality of the eye,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000479,Abnormal retinal morphology,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000480,Retinal coloboma,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000481,Abnormal cornea morphology,http://purl.obolibrary.org/obo/UBERON_0000964,
http://purl.obolibrary.org/obo/HP_0000482,Microcornea,http://purl.obolibrary.org/obo/UBERON_0000964,
http://purl.obolibrary.org/obo/HP_0000485,Megalocornea,http://purl.obolibrary.org/obo/UBERON_0000964,
http://purl.obolibrary.org/obo/HP_0000486,Strabismus,http://purl.obolibrary.org/obo/UBERON_0010222,
http://purl.obolibrary.org/obo/HP_0000488,Retinopathy,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000490,Deeply set eye,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000492,Abnormal eyelid morphology,http://purl.obolibrary.org/obo/UBERON_0001711,
http://purl.obolibrary.org/obo/HP_0000493,Abnormal foveal morphology,http://purl.obolibrary.org/obo/UBERON_0001786,
http://purl.obolibrary.org/obo/HP_0000494,Downslanted palpebral fissures,http://purl.obolibrary.org/obo/UBERON_0001819,
http://purl.obolibrary.org/obo/HP_0000498,Blepharitis,http://purl.obolibrary.org/obo/UBERON_0001711,
http://purl.obolibrary.org/obo/HP_0000499,Abnormal eyelash morphology,http://purl.obolibrary.org/obo/UBERON_0001702,
http://purl.obolibrary.org/obo/HP_0000502,Abnormal conjunctiva morphology,http://purl.obolibrary.org/obo/UBERON_0001811,
http://purl.obolibrary.org/obo/HP_0000506,Telecanthus,http://purl.obolibrary.org/obo/UBERON_0013678,
http://purl.obolibrary.org/obo/HP_0000508,Ptosis,http://purl.obolibrary.org/obo/UBERON_0001711,
http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,http://purl.obolibrary.org/obo/UBERON_0001811,
http://purl.obolibrary.org/obo/HP_0000517,Abnormal lens morphology,http://purl.obolibrary.org/obo/UBERON_0000965,
http://purl.obolibrary.org/obo/HP_0000518,Cataract,http://purl.obolibrary.org/obo/UBERON_0000965,
http://purl.obolibrary.org/obo/HP_0000520,Proptosis,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000524,Conjunctival telangiectasia,http://purl.obolibrary.org/obo/UBERON_0001811,
http://purl.obolibrary.org/obo/HP_0000525,Abnormality iris morphology,http://purl.obolibrary.org/obo/UBERON_0001769,
http://purl.obolibrary.org/obo/HP_0000526,Aniridia,http://purl.obolibrary.org/obo/UBERON_0001769,
http://purl.obolibrary.org/obo/HP_0000527,Long eyelashes,http://purl.obolibrary.org/obo/UBERON_0001702,
http://purl.obolibrary.org/obo/HP_0000528,Anophthalmia,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000532,Abnormal chorioretinal morphology,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000532,Abnormal chorioretinal morphology,http://purl.obolibrary.org/obo/UBERON_0001776,
http://purl.obolibrary.org/obo/HP_0000533,Chorioretinal atrophy,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000533,Chorioretinal atrophy,http://purl.obolibrary.org/obo/UBERON_0001776,
http://purl.obolibrary.org/obo/HP_0000534,Abnormal eyebrow morphology,http://purl.obolibrary.org/obo/UBERON_0010163,
http://purl.obolibrary.org/obo/HP_0000541,Retinal detachment,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000541,Retinal detachment,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000546,Retinal degeneration,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000553,Abnormal uvea morphology,http://purl.obolibrary.org/obo/UBERON_0001768,
http://purl.obolibrary.org/obo/HP_0000554,Uveitis,http://purl.obolibrary.org/obo/UBERON_0001768,
http://purl.obolibrary.org/obo/HP_0000556,Retinal dystrophy,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000559,Corneal scarring,http://purl.obolibrary.org/obo/UBERON_0000964,
http://purl.obolibrary.org/obo/HP_0000561,Absent eyelashes,http://purl.obolibrary.org/obo/UBERON_0001702,
http://purl.obolibrary.org/obo/HP_0000564,Lacrimal duct atresia,http://purl.obolibrary.org/obo/UBERON_0001850,
http://purl.obolibrary.org/obo/HP_0000567,Chorioretinal coloboma,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000567,Chorioretinal coloboma,http://purl.obolibrary.org/obo/UBERON_0001776,
http://purl.obolibrary.org/obo/HP_0000568,Microphthalmia,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000573,Retinal hemorrhage,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000574,Thick eyebrow,http://purl.obolibrary.org/obo/UBERON_0010163,
http://purl.obolibrary.org/obo/HP_0000579,Nasolacrimal duct obstruction,http://purl.obolibrary.org/obo/UBERON_0001850,
http://purl.obolibrary.org/obo/HP_0000581,Blepharophimosis,http://purl.obolibrary.org/obo/UBERON_0001819,
http://purl.obolibrary.org/obo/HP_0000586,Shallow orbits,http://purl.obolibrary.org/obo/UBERON_0001697,
http://purl.obolibrary.org/obo/HP_0000587,Abnormal optic nerve morphology,http://purl.obolibrary.org/obo/UBERON_0000941,
http://purl.obolibrary.org/obo/HP_0000588,Optic disc coloboma,http://purl.obolibrary.org/obo/UBERON_0000941,
http://purl.obolibrary.org/obo/HP_0000589,Coloboma,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000591,Abnormal sclera morphology,http://purl.obolibrary.org/obo/UBERON_0001773,
http://purl.obolibrary.org/obo/HP_0000592,Blue sclerae,http://purl.obolibrary.org/obo/UBERON_0001773,
http://purl.obolibrary.org/obo/HP_0000593,Abnormal anterior chamber morphology,http://purl.obolibrary.org/obo/UBERON_0001766,
http://purl.obolibrary.org/obo/HP_0000598,Abnormality of the ear,http://purl.obolibrary.org/obo/UBERON_0001690,
http://purl.obolibrary.org/obo/HP_0000600,Abnormality of the pharynx,http://purl.obolibrary.org/obo/UBERON_0001042,
http://purl.obolibrary.org/obo/HP_0000601,Hypotelorism,http://purl.obolibrary.org/obo/UBERON_0010222,
http://purl.obolibrary.org/obo/HP_0000602,Ophthalmoplegia,http://purl.obolibrary.org/obo/UBERON_0001601,
http://purl.obolibrary.org/obo/HP_0000606,Abnormality of the periorbital region,http://purl.obolibrary.org/obo/UBERON_0004090,
http://purl.obolibrary.org/obo/HP_0000607,Periorbital wrinkles,http://purl.obolibrary.org/obo/UBERON_0016462,
http://purl.obolibrary.org/obo/HP_0000608,Macular degeneration,http://purl.obolibrary.org/obo/UBERON_0000053,
http://purl.obolibrary.org/obo/HP_0000609,Optic nerve hypoplasia,http://purl.obolibrary.org/obo/UBERON_0000941,
http://purl.obolibrary.org/obo/HP_0000610,Abnormal choroid morphology,http://purl.obolibrary.org/obo/UBERON_0001776,
http://purl.obolibrary.org/obo/HP_0000612,Iris coloboma,http://purl.obolibrary.org/obo/UBERON_0001769,
http://purl.obolibrary.org/obo/HP_0000613,Photophobia,http://purl.obolibrary.org/obo/UBERON_0000019,
http://purl.obolibrary.org/obo/HP_0000614,Abnormal nasolacrimal system morphology,http://purl.obolibrary.org/obo/UBERON_0001850,
http://purl.obolibrary.org/obo/HP_0000615,Abnormal pupil morphology,http://purl.obolibrary.org/obo/UBERON_0001771,
http://purl.obolibrary.org/obo/HP_0000616,Miosis,http://purl.obolibrary.org/obo/UBERON_0001771,
http://purl.obolibrary.org/obo/HP_0000625,Eyelid coloboma,http://purl.obolibrary.org/obo/UBERON_0001711,
http://purl.obolibrary.org/obo/HP_0000630,Abnormal retinal artery morphology,http://purl.obolibrary.org/obo/UBERON_0001637,
http://purl.obolibrary.org/obo/HP_0000631,Retinal arterial tortuosity,http://purl.obolibrary.org/obo/UBERON_0000966,
http://purl.obolibrary.org/obo/HP_0000636,Upper eyelid coloboma,http://purl.obolibrary.org/obo/UBERON_0001712,
http://purl.obolibrary.org/obo/HP_0000637,Long palpebral fissure,http://purl.obolibrary.org/obo/UBERON_0001819,
http://purl.obolibrary.org/obo/HP_0000648,Optic atrophy,http://purl.obolibrary.org/obo/UBERON_0000941,
http://purl.obolibrary.org/obo/HP_0000652,Lower eyelid coloboma,http://purl.obolibrary.org/obo/UBERON_0001713,
http://purl.obolibrary.org/obo/HP_0000653,Sparse eyelashes,http://purl.obolibrary.org/obo/UBERON_0001702,
http://purl.obolibrary.org/obo/HP_0000656,Ectropion,http://purl.obolibrary.org/obo/UBERON_0001711,
http://purl.obolibrary.org/obo/HP_0000658,Eyelid apraxia,http://purl.obolibrary.org/obo/UBERON_0001711,
http://purl.obolibrary.org/obo/HP_0000667,Phthisis bulbi,http://purl.obolibrary.org/obo/UBERON_0010230,
http://purl.obolibrary.org/obo/HP_0000674,Anodontia,http://purl.obolibrary.org/obo/UBERON_0001091,
http://purl.obolibrary.org/obo/HP_0000675,Macrodontia of permanent maxillary central incisor,http://purl.obolibrary.org/obo/UBERON_0016454,
http://purl.obolibrary.org/obo/HP_0000676,Abnormality of the incisor,http://purl.obolibrary.org/obo/UBERON_0001098,
http://purl.obolibrary.org/obo/HP_0000678,Dental crowding,http://purl.obolibrary.org/obo/UBERON_0003672,
http://purl.obolibrary.org/obo/HP_0000679,Taurodontia,http://purl.obolibrary.org/obo/UBERON_0001754,
http://purl.obolibrary.org/obo/HP_0000680,Delayed eruption of primary teeth,http://purl.obolibrary.org/obo/UBERON_0007116,
http://purl.obolibrary.org/obo/HP_0000682,Abnormal dental enamel morphology,http://purl.obolibrary.org/obo/UBERON_0001752,
http://purl.obolibrary.org/obo/HP_0000683,Grayish enamel,http://purl.obolibrary.org/obo/UBERON_0001752,
http://purl.obolibrary.org/obo/HP_0000685,Hypoplasia of teeth,http://purl.obolibrary.org/obo/UBERON_0003672,
http://purl.obolibrary.org/obo/HP_0000689,Dental malocclusion,http://purl.obolibrary.org/obo/UBERON_0009679,
http://purl.obolibrary.org/obo/HP_0000689,Dental malocclusion,http://purl.obolibrary.org/obo/UBERON_0009680,
http://purl.obolibrary.org/obo/HP_0000690,Agenesis of maxillary lateral incisor,http://purl.obolibrary.org/obo/UBERON_0018604,
http://purl.obolibrary.org/obo/HP_0000691,Microdontia,http://purl.obolibrary.org/obo/UBERON_0001091,
http://purl.obolibrary.org/obo/HP_0000692,Tooth malposition,http://purl.obolibrary.org/obo/UBERON_0001091,
http://purl.obolibrary.org/obo/HP_0000692,Tooth malposition,http://purl.obolibrary.org/obo/UBERON_0001708,
http://purl.obolibrary.org/obo/HP_0000696,Delayed eruption of permanent teeth,http://purl.obolibrary.org/obo/UBERON_0007774,
http://purl.obolibrary.org/obo/HP_0000698,Conical tooth,http://purl.obolibrary.org/obo/UBERON_0003672,
http://purl.obolibrary.org/obo/HP_0000703,Dentinogenesis imperfecta,http://purl.obolibrary.org/obo/UBERON_0001751,
http://purl.obolibrary.org/obo/HP_0000704,Periodontitis,http://purl.obolibrary.org/obo/UBERON_0001758,
http://purl.obolibrary.org/obo/HP_0000705,Amelogenesis imperfecta,http://purl.obolibrary.org/obo/UBERON_0001752,
http://purl.obolibrary.org/obo/HP_0000707,Abnormality of the nervous system,http://purl.obolibrary.org/obo/UBERON_0001016,
http://purl.obolibrary.org/obo/HP_0000759,Abnormal peripheral nervous system morphology,http://purl.obolibrary.org/obo/UBERON_0000010,
http://purl.obolibrary.org/obo/HP_0000762,Decreased nerve conduction velocity,,http://purl.obolibrary.org/obo/CL_0000111
http://purl.obolibrary.org/obo/HP_0000763,Sensory neuropathy,http://purl.obolibrary.org/obo/UBERON_0001027,
http://purl.obolibrary.org/obo/HP_0000765,Abnormal thorax morphology,http://purl.obolibrary.org/obo/UBERON_0001443,
http://purl.obolibrary.org/obo/HP_0000766,Abnormal sternum morphology,http://purl.obolibrary.org/obo/UBERON_0000975,
http://purl.obolibrary.org/obo/HP_0000767,Pectus excavatum,http://purl.obolibrary.org/obo/UBERON_0000975,
http://purl.obolibrary.org/obo/HP_0000768,Pectus carinatum,http://purl.obolibrary.org/obo/UBERON_0000975,
http://purl.obolibrary.org/obo/HP_0000769,Abnormality of the breast,http://purl.obolibrary.org/obo/UBERON_0000310,
http://purl.obolibrary.org/obo/HP_0000771,Gynecomastia,http://purl.obolibrary.org/obo/UBERON_0005200,
http://purl.obolibrary.org/obo/HP_0000772,Abnormal rib morphology,http://purl.obolibrary.org/obo/UBERON_0002228,
http://purl.obolibrary.org/obo/HP_0000773,Short ribs,http://purl.obolibrary.org/obo/UBERON_0002228,
http://purl.obolibrary.org/obo/HP_0000774,Narrow chest,http://purl.obolibrary.org/obo/UBERON_0016416,
http://purl.obolibrary.org/obo/HP_0000775,Abnormality of the diaphragm,http://purl.obolibrary.org/obo/UBERON_0001103,
http://purl.obolibrary.org/obo/HP_0000776,Congenital diaphragmatic hernia,http://purl.obolibrary.org/obo/UBERON_0003252,
http://purl.obolibrary.org/obo/HP_0000776,Congenital diaphragmatic hernia,http://purl.obolibrary.org/obo/UBERON_0017672,
http://purl.obolibrary.org/obo/HP_0000777,Abnormal thymus morphology,http://purl.obolibrary.org/obo/UBERON_0002370,
http://purl.obolibrary.org/obo/HP_0000778,Hypoplasia of the thymus,http://purl.obolibrary.org/obo/UBERON_0002370,
http://purl.obolibrary.org/obo/HP_0000782,Abnormal scapula morphology,http://purl.obolibrary.org/obo/UBERON_0006849,
http://purl.obolibrary.org/obo/HP_0000789,Infertility,http://purl.obolibrary.org/obo/UBERON_0000468,
http://purl.obolibrary.org/obo/HP_0000790,Hematuria,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0000795,Abnormality of the urethra,http://purl.obolibrary.org/obo/UBERON_0000057,
http://purl.obolibrary.org/obo/HP_0000799,Renal steatosis,http://purl.obolibrary.org/obo/UBERON_0002113,
http://purl.obolibrary.org/obo/HP_0000803,Renal cortical cysts,http://purl.obolibrary.org/obo/UBERON_0001225,
http://purl.obolibrary.org/obo/HP_0000807,Glanular hypospadias,http://purl.obolibrary.org/obo/UBERON_0016409,
http://purl.obolibrary.org/obo/HP_0000807,Glanular hypospadias,http://purl.obolibrary.org/obo/UBERON_0012241,
http://purl.obolibrary.org/obo/HP_0000809,Urinary tract atresia,http://purl.obolibrary.org/obo/UBERON_0001008,
http://purl.obolibrary.org/obo/HP_0000811,Abnormal external genitalia morphology,http://purl.obolibrary.org/obo/UBERON_0004176,
http://purl.obolibrary.org/obo/HP_0000812,Abnormal internal genitalia,http://purl.obolibrary.org/obo/UBERON_0004175,
http://purl.obolibrary.org/obo/HP_0000813,Bicornuate uterus,http://purl.obolibrary.org/obo/UBERON_0000995,
http://purl.obolibrary.org/obo/HP_0000818,Abnormality of the endocrine system,http://purl.obolibrary.org/obo/UBERON_0000949,
http://purl.obolibrary.org/obo/HP_0000820,Abnormality of the thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,
http://purl.obolibrary.org/obo/HP_0000821,Hypothyroidism,http://purl.obolibrary.org/obo/UBERON_0002046,
http://purl.obolibrary.org/obo/HP_0000822,Hypertension,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0000828,Abnormality of the parathyroid gland,http://purl.obolibrary.org/obo/UBERON_0001132,
http://purl.obolibrary.org/obo/HP_0000829,Hypoparathyroidism,http://purl.obolibrary.org/obo/UBERON_0001132,
http://purl.obolibrary.org/obo/HP_0000832,Primary hypothyroidism,http://purl.obolibrary.org/obo/UBERON_0002046,
http://purl.obolibrary.org/obo/HP_0000834,Abnormality of the adrenal glands,http://purl.obolibrary.org/obo/UBERON_0002369,
http://purl.obolibrary.org/obo/HP_0000835,Adrenal hypoplasia,http://purl.obolibrary.org/obo/UBERON_0002369,
http://purl.obolibrary.org/obo/HP_0000836,Hyperthyroidism,http://purl.obolibrary.org/obo/UBERON_0002046,
http://purl.obolibrary.org/obo/HP_0000837,Increased circulating gonadotropin level,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0000841,Hyperactive renin-angiotensin system,http://purl.obolibrary.org/obo/UBERON_0018229,
http://purl.obolibrary.org/obo/HP_0000842,Hyperinsulinemia,http://purl.obolibrary.org/obo/UBERON_0000178,
http://purl.obolibrary.org/obo/HP_0000843,Hyperparathyroidism,http://purl.obolibrary.org/obo/UBERON_0001132,
http://purl.obolibrary.org/obo/HP_0000846,Adrenal insufficiency,http://purl.obolibrary.org/obo/UBERON_0002369,
