HPO_IRI,HPO_Label,Property,Filler_IRI,Filler_Label,Obsolete,Replacement_IRI,Replacement_Label
http://purl.obolibrary.org/obo/HP_0031044,Type A5 brachydactyly,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0031044,Type A5 brachydactyly,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031044,Type A5 brachydactyly,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031044,Type A5 brachydactyly,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031044,Type A5 brachydactyly,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031045,Acral blistering,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,False,,
http://purl.obolibrary.org/obo/HP_0031045,Acral blistering,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002199,integument,False,,
http://purl.obolibrary.org/obo/HP_0031046,Absent soft palate,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001733,soft palate,False,,
http://purl.obolibrary.org/obo/HP_0031046,Absent soft palate,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001716,secondary palate,False,,
http://purl.obolibrary.org/obo/HP_0031046,Absent soft palate,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000167,oral cavity,False,,
http://purl.obolibrary.org/obo/HP_0031046,Absent soft palate,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000165,mouth,False,,
http://purl.obolibrary.org/obo/HP_0031046,Absent soft palate,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001456,face,False,,
http://purl.obolibrary.org/obo/HP_0031046,Absent soft palate,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000033,head,False,,
http://purl.obolibrary.org/obo/HP_0031046,Absent soft palate,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0007811,craniocervical region,False,,
http://purl.obolibrary.org/obo/HP_0031047,Paraproteinemia,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031047,Paraproteinemia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031047,Paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031047,Paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002390,hematopoietic system,False,,
http://purl.obolibrary.org/obo/HP_0031048,Light-chain paraproteinemia,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031048,Light-chain paraproteinemia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031048,Light-chain paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031048,Light-chain paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002390,hematopoietic system,False,,
http://purl.obolibrary.org/obo/HP_0031049,Heavy-chain paraproteinemia,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031049,Heavy-chain paraproteinemia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031049,Heavy-chain paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031049,Heavy-chain paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002390,hematopoietic system,False,,
http://purl.obolibrary.org/obo/HP_0031050,Whole-immunoglobulin paraproteinemia,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031050,Whole-immunoglobulin paraproteinemia,characteristic of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031050,Whole-immunoglobulin paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002405,immune system,False,,
http://purl.obolibrary.org/obo/HP_0031050,Whole-immunoglobulin paraproteinemia,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002390,hematopoietic system,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001447,tarsal bone,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001447,tarsal bone,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002387,pes,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0010742,bone of pelvic complex,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,occurs in,http://purl.obolibrary.org/obo/UBERON_0001474,bone element,False,,
http://purl.obolibrary.org/obo/HP_0031051,Tarsal sclerosis,occurs in,http://purl.obolibrary.org/obo/UBERON_0001445,skeleton of pes,False,,
http://purl.obolibrary.org/obo/HP_0031052,Elevated vascular endothelial growth factor level,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031052,Elevated vascular endothelial growth factor level,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004571,systemic arterial system,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0007798,vascular system,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002049,vasculature,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031053,Coarctation in the transverse aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0013768,great vessel of heart,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004571,systemic arterial system,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0007798,vascular system,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002049,vasculature,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031054,Long segment coarctation of the aorta,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0013768,great vessel of heart,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of,http://purl.obolibrary.org/obo/UBERON_0001508,arch of aorta,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000947,aorta,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004571,systemic arterial system,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0007798,vascular system,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002049,vasculature,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031055,Abnormal branching pattern of left aortic arch,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0013768,great vessel of heart,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,part of,http://purl.obolibrary.org/obo/UBERON_0004449,cerebral artery,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0007798,vascular system,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002049,vasculature,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004535,cardiovascular system,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004449,cerebral artery,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of,http://purl.obolibrary.org/obo/UBERON_0004571,systemic arterial system,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,composed primarily of,http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,part of,http://purl.obolibrary.org/obo/UBERON_0007798,vascular system,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,has part,http://purl.obolibrary.org/obo/UBERON_0000179,haemolymphatic fluid,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,composed primarily of,http://purl.obolibrary.org/obo/UBERON_0000055,vessel,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,part of,http://purl.obolibrary.org/obo/UBERON_0000955,brain,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000955,brain,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001017,central nervous system,False,,
http://purl.obolibrary.org/obo/HP_0031056,Fusiform cerebral aneurysm,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001016,nervous system,False,,
http://purl.obolibrary.org/obo/HP_0031057,Skin fissure,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,False,,
http://purl.obolibrary.org/obo/HP_0031057,Skin fissure,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002199,integument,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000992,ovary,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000992,ovary,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003975,internal female genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004175,internal genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0031065,Abnormal ovarian morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031066,Abnormal ovarian physiology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000992,ovary,False,,
http://purl.obolibrary.org/obo/HP_0031066,Abnormal ovarian physiology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031066,Abnormal ovarian physiology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031066,Abnormal ovarian physiology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031066,Abnormal ovarian physiology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0031067,Empty ovarian follicle,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000992,ovary,False,,
http://purl.obolibrary.org/obo/HP_0031067,Empty ovarian follicle,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031067,Empty ovarian follicle,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031067,Empty ovarian follicle,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031067,Empty ovarian follicle,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000981,femur,False,,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0010742,bone of pelvic complex,False,,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031069,Abnormal femoral torsion,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000978,leg,False,,
http://purl.obolibrary.org/obo/HP_0031071,Abnormal endocrine morphology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031072,Abnormal endocrine physiology,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031072,Abnormal endocrine physiology,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031073,Abnormal response to endocrine stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031073,Abnormal response to endocrine stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031074,Abnormal response to ACTH stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031074,Abnormal response to ACTH stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031075,Abnormal response to insulin tolerance test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031075,Abnormal response to insulin tolerance test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031076,Impaired cortisol response to insulin stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031076,Impaired cortisol response to insulin stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031077,Abnormal response to corticotropin releasing hormone stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031077,Abnormal response to corticotropin releasing hormone stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031078,Impaired cortisol response to corticotropin releasing hormone stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031078,Impaired cortisol response to corticotropin releasing hormone stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031079,Impaired growth-hormone response to insulin stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031079,Impaired growth-hormone response to insulin stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031080,Abnormal response to glucagon stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031080,Abnormal response to glucagon stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031081,Impaired cortisol response to glucagon stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031081,Impaired cortisol response to glucagon stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031082,Impaired growth-hormone response to glucagon stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031082,Impaired growth-hormone response to glucagon stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031083,Abnormal response to human chorionic gonadotrophin stimulation test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031083,Abnormal response to human chorionic gonadotrophin stimulation test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031084,Excessive insulin response to glucagon test,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031084,Excessive insulin response to glucagon test,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000949,endocrine system,False,,
http://purl.obolibrary.org/obo/HP_0031085,Decreased circulating prealbumin concentration,part of,http://purl.obolibrary.org/obo/UBERON_0000178,blood,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000992,ovary,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000992,ovary,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003975,internal female genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004175,internal genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0031086,Ectopic ovary,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031088,Vaginal dryness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000996,vagina,False,,
http://purl.obolibrary.org/obo/HP_0031088,Vaginal dryness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0003975,internal female genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031088,Vaginal dryness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004175,internal genitalia,False,,
http://purl.obolibrary.org/obo/HP_0031088,Vaginal dryness,characteristic of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031088,Vaginal dryness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031088,Vaginal dryness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0004122,genitourinary system,False,,
http://purl.obolibrary.org/obo/HP_0031088,Vaginal dryness,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,False,,
http://purl.obolibrary.org/obo/HP_0031089,Palatal edema,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001716,secondary palate,False,,
http://purl.obolibrary.org/obo/HP_0031089,Palatal edema,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000167,oral cavity,False,,
http://purl.obolibrary.org/obo/HP_0031089,Palatal edema,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000165,mouth,False,,
http://purl.obolibrary.org/obo/HP_0031089,Palatal edema,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001456,face,False,,
http://purl.obolibrary.org/obo/HP_0031089,Palatal edema,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0000033,head,False,,
http://purl.obolibrary.org/obo/HP_0031089,Palatal edema,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0007811,craniocervical region,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,existence ends during or before,http://purl.obolibrary.org/obo/UBERON_0000071,death stage,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_0000468,multicellular organism,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_0012354,acropodium region,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_5002544,digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,has part,http://purl.obolibrary.org/obo/UBERON_0015023,phalanx endochondral element,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,contributes to morphology of,http://purl.obolibrary.org/obo/UBERON_0002470,autopod region,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_0002102,forelimb,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_0012141,manual digitopodium region,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_5002389,manual digit plus metapodial segment,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002398,manus,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001460,arm,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002101,limb,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002544,digit,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002428,limb bone,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002091,appendicular skeleton,False,,
http://purl.obolibrary.org/obo/HP_0031090,Finger dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001434,skeletal system,False,,
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0001466,pedal digit,False,,
http://purl.obolibrary.org/obo/HP_0031091,Toe dactylitis,characteristic of part of,http://purl.obolibrary.org/obo/UBERON_0002387,pes,False,,
