id	category	name	provided_by	symbol
HGNC:3033	biolink:Gene	ATN1	https://purl.humanatlas.io/graph/hra-pop	ATN1
HGNC:3072	biolink:Gene	DUSP6	https://purl.humanatlas.io/graph/hra-pop	DUSP6
HGNC:3084	biolink:Gene	DVL1	https://purl.humanatlas.io/graph/hra-pop	DVL1
HGNC:3091	biolink:Gene	DYRK1A	https://purl.humanatlas.io/graph/hra-pop	DYRK1A
HGNC:3098	biolink:Gene	TOR1A	https://purl.humanatlas.io/vocab/hp	TOR1A
HGNC:3179	biolink:Gene	EDNRA	https://purl.humanatlas.io/graph/hra-pop	EDNRA
HGNC:3182	biolink:Gene	PHC1	https://purl.humanatlas.io/graph/hra-pop	PHC1
HGNC:3247	biolink:Gene	EHHADH	https://purl.humanatlas.io/graph/hra-pop	EHHADH
HGNC:3327	biolink:Gene	ELN	https://purl.humanatlas.io/graph/hra-pop	ELN
HGNC:3334	biolink:Gene	EMP2	https://purl.humanatlas.io/graph/hra-pop	EMP2
HGNC:3342	biolink:Gene	EN1	https://purl.humanatlas.io/vocab/hp	EN1
HGNC:3373	biolink:Gene	EP300	https://purl.humanatlas.io/graph/hra-pop	EP300
HGNC:3374	biolink:Gene	EPAS1	https://purl.humanatlas.io/graph/hra-pop	EPAS1
HGNC:3431	biolink:Gene	ERBB3	https://purl.humanatlas.io/vocab/hp	ERBB3
HGNC:3436	biolink:Gene	ERCC4	https://purl.humanatlas.io/vocab/hp	ERCC4
HGNC:3438	biolink:Gene	ERCC6	https://purl.humanatlas.io/vocab/hp	ERCC6
HGNC:3481	biolink:Gene	ETFA	https://purl.humanatlas.io/graph/hra-pop	ETFA
HGNC:3482	biolink:Gene	ETFB	https://purl.humanatlas.io/graph/hra-pop	ETFB
HGNC:3483	biolink:Gene	ETFDH	https://purl.humanatlas.io/graph/hra-pop	ETFDH
HGNC:3488	biolink:Gene	ETS1	https://purl.humanatlas.io/graph/hra-pop	ETS1
HGNC:3497	biolink:Gene	EVC	https://purl.humanatlas.io/graph/hra-pop	EVC
HGNC:3513	biolink:Gene	EXT2	https://purl.humanatlas.io/graph/hra-pop	EXT2
HGNC:3518	biolink:Gene	EXTL3	https://purl.humanatlas.io/vocab/hp	EXTL3
HGNC:3519	biolink:Gene	EYA1	https://purl.humanatlas.io/graph/hra-pop	EYA1
HGNC:3535	biolink:Gene	F2	https://purl.humanatlas.io/vocab/hp	F2
HGNC:3542	biolink:Gene	F5	https://purl.humanatlas.io/vocab/hp	F5
HGNC:3546	biolink:Gene	F8	https://purl.humanatlas.io/graph/hra-pop	F8
HGNC:3551	biolink:Gene	F9	https://purl.humanatlas.io/vocab/hp	F9
HGNC:3528	biolink:Gene	F10	https://purl.humanatlas.io/vocab/hp	F10
HGNC:3582	biolink:Gene	FANCA	https://purl.humanatlas.io/vocab/hp	FANCA
HGNC:3584	biolink:Gene	FANCC	https://purl.humanatlas.io/graph/hra-pop	FANCC
HGNC:3585	biolink:Gene	FANCD2	https://purl.humanatlas.io/vocab/hp	FANCD2
HGNC:3586	biolink:Gene	FANCE	https://purl.humanatlas.io/graph/hra-pop	FANCE
HGNC:3571	biolink:Gene	ACSL4	https://purl.humanatlas.io/graph/hra-pop	ACSL4
HGNC:3579	biolink:Gene	FAH	https://purl.humanatlas.io/graph/hra-pop	FAH
HGNC:3583	biolink:Gene	FANCB	https://purl.humanatlas.io/vocab/hp	FANCB
HGNC:3587	biolink:Gene	FANCF	https://purl.humanatlas.io/vocab/hp	FANCF
HGNC:3588	biolink:Gene	FANCG	https://purl.humanatlas.io/vocab/hp	FANCG
HGNC:3603	biolink:Gene	FBN1	https://purl.humanatlas.io/graph/hra-pop	FBN1
HGNC:3616	biolink:Gene	FCGR2A	https://purl.humanatlas.io/graph/hra-pop	FCGR2A
HGNC:3618	biolink:Gene	FCGR2B	https://purl.humanatlas.io/vocab/hp	FCGR2B
HGNC:3620	biolink:Gene	FCGR3B	https://purl.humanatlas.io/graph/hra-pop	FCGR3B
HGNC:3622	biolink:Gene	FKTN	https://purl.humanatlas.io/vocab/hp	FKTN
HGNC:4452	biolink:Gene	GPC4	https://purl.humanatlas.io/graph/hra-pop	GPC4
HGNC:3661	biolink:Gene	FGA	https://purl.humanatlas.io/vocab/hp	FGA
HGNC:3686	biolink:Gene	FGF8	https://purl.humanatlas.io/vocab/hp	FGF8
HGNC:3666	biolink:Gene	FGF10	https://purl.humanatlas.io/vocab/hp	FGF10
HGNC:3670	biolink:Gene	FGF13	https://purl.humanatlas.io/graph/hra-pop	FGF13
HGNC:3688	biolink:Gene	FGFR1	https://purl.humanatlas.io/graph/hra-pop	FGFR1
HGNC:3690	biolink:Gene	FGFR3	https://purl.humanatlas.io/graph/hra-pop	FGFR3
HGNC:3689	biolink:Gene	FGFR2	https://purl.humanatlas.io/vocab/hp	FGFR2
HGNC:3700	biolink:Gene	FH	https://purl.humanatlas.io/graph/hra-pop	FH
HGNC:3809	biolink:Gene	FOXF1	https://purl.humanatlas.io/graph/hra-pop	FOXF1
HGNC:3815	biolink:Gene	FOXI1	https://purl.humanatlas.io/graph/hra-pop	FOXI1
HGNC:3801	biolink:Gene	FOXC2	https://purl.humanatlas.io/graph/hra-pop	FOXC2
HGNC:3806	biolink:Gene	FOXE1	https://purl.humanatlas.io/vocab/hp	FOXE1
HGNC:3749	biolink:Gene	FLI1	https://purl.humanatlas.io/graph/hra-pop	FLI1
HGNC:3750	biolink:Gene	FLII	https://purl.humanatlas.io/vocab/hp	FLII
HGNC:3754	biolink:Gene	FLNA	https://purl.humanatlas.io/graph/hra-pop	FLNA
HGNC:3755	biolink:Gene	FLNB	https://purl.humanatlas.io/graph/hra-pop	FLNB
HGNC:3763	biolink:Gene	FLT1	https://purl.humanatlas.io/graph/hra-pop	FLT1
HGNC:3778	biolink:Gene	FN1	https://purl.humanatlas.io/graph/hra-pop	FN1
HGNC:7983	biolink:Gene	NR5A1	https://purl.humanatlas.io/vocab/hp	NR5A1
HGNC:4019	biolink:Gene	FUT8	https://purl.humanatlas.io/graph/hra-pop	FUT8
HGNC:4056	biolink:Gene	G6PC1	https://purl.humanatlas.io/graph/hra-pop	G6PC1
HGNC:4061	biolink:Gene	SLC37A4	https://purl.humanatlas.io/graph/hra-pop	SLC37A4
HGNC:4084	biolink:Gene	GABRD	https://purl.humanatlas.io/vocab/hp	GABRD
HGNC:4125	biolink:Gene	GALNT3	https://purl.humanatlas.io/graph/hra-pop	GALNT3
HGNC:4165	biolink:Gene	GAS1	https://purl.humanatlas.io/graph/hra-pop	GAS1
HGNC:4170	biolink:Gene	GATA1	https://purl.humanatlas.io/vocab/hp	GATA1
HGNC:4172	biolink:Gene	GATA3	https://purl.humanatlas.io/graph/hra-pop	GATA3
HGNC:4173	biolink:Gene	GATA4	https://purl.humanatlas.io/vocab/hp	GATA4
HGNC:4175	biolink:Gene	GATM	https://purl.humanatlas.io/graph/hra-pop	GATM
HGNC:4177	biolink:Gene	GBA1	https://purl.humanatlas.io/graph/hra-pop	GBA1
HGNC:4180	biolink:Gene	GBE1	https://purl.humanatlas.io/graph/hra-pop	GBE1
HGNC:4189	biolink:Gene	GCDH	https://purl.humanatlas.io/vocab/hp	GCDH
HGNC:4195	biolink:Gene	GCK	https://purl.humanatlas.io/graph/hra-pop	GCK
HGNC:4243	biolink:Gene	GFRA1	https://purl.humanatlas.io/graph/hra-pop	GFRA1
HGNC:4296	biolink:Gene	GLA	https://purl.humanatlas.io/graph/hra-pop	GLA
HGNC:4451	biolink:Gene	GPC3	https://purl.humanatlas.io/graph/hra-pop	GPC3
HGNC:4311	biolink:Gene	GCLC	https://purl.humanatlas.io/graph/hra-pop	GCLC
HGNC:4317	biolink:Gene	GLI1	https://purl.humanatlas.io/vocab/hp	GLI1
HGNC:4318	biolink:Gene	GLI2	https://purl.humanatlas.io/graph/hra-pop	GLI2
HGNC:4319	biolink:Gene	GLI3	https://purl.humanatlas.io/graph/hra-pop	GLI3
HGNC:4379	biolink:Gene	GNA11	https://purl.humanatlas.io/vocab/hp	GNA11
HGNC:4389	biolink:Gene	GNAO1	https://purl.humanatlas.io/vocab/hp	GNAO1
HGNC:4392	biolink:Gene	GNAS	https://purl.humanatlas.io/graph/hra-pop	GNAS
HGNC:4396	biolink:Gene	GNB1	https://purl.humanatlas.io/graph/hra-pop	GNB1
HGNC:4398	biolink:Gene	GNB2	https://purl.humanatlas.io/graph/hra-pop	GNB2
HGNC:4439	biolink:Gene	GP1BA	https://purl.humanatlas.io/vocab/hp	GP1BA
HGNC:4440	biolink:Gene	GP1BB	https://purl.humanatlas.io/vocab/hp	GP1BB
HGNC:4444	biolink:Gene	GP9	https://purl.humanatlas.io/graph/hra-pop	GP9
HGNC:4492	biolink:Gene	GPR35	https://purl.humanatlas.io/vocab/hp	GPR35
HGNC:4564	biolink:Gene	GRB10	https://purl.humanatlas.io/graph/hra-pop	GRB10
HGNC:4573	biolink:Gene	GRIA3	https://purl.humanatlas.io/vocab/hp	GRIA3
HGNC:4584	biolink:Gene	GRIN1	https://purl.humanatlas.io/graph/hra-pop	GRIN1
HGNC:4599	biolink:Gene	GRM7	https://purl.humanatlas.io/graph/hra-pop	GRM7
HGNC:4620	biolink:Gene	GSN	https://purl.humanatlas.io/graph/hra-pop	GSN
HGNC:4635	biolink:Gene	GSTM3	https://purl.humanatlas.io/graph/hra-pop	GSTM3
HGNC:7329	biolink:Gene	MSH6	https://purl.humanatlas.io/vocab/hp	MSH6
HGNC:4659	biolink:Gene	GTF2I	https://purl.humanatlas.io/graph/hra-pop	GTF2I
HGNC:11551	biolink:Gene	BRF1	https://purl.humanatlas.io/vocab/hp	BRF1
HGNC:4798	biolink:Gene	HABP2	https://purl.humanatlas.io/vocab/hp	HABP2
HGNC:4827	biolink:Gene	HBB	https://purl.humanatlas.io/graph/hra-pop	HBB
HGNC:4883	biolink:Gene	CFH	https://purl.humanatlas.io/graph/hra-pop	CFH
HGNC:4886	biolink:Gene	HFE	https://purl.humanatlas.io/vocab/hp	HFE
HGNC:4888	biolink:Gene	CFHR1	https://purl.humanatlas.io/graph/hra-pop	CFHR1
HGNC:4892	biolink:Gene	HGD	https://purl.humanatlas.io/graph/hra-pop	HGD
HGNC:4909	biolink:Gene	HIC1	https://purl.humanatlas.io/vocab/hp	HIC1
HGNC:4932	biolink:Gene	HLA-B	https://purl.humanatlas.io/graph/hra-pop	HLA-B
HGNC:4979	biolink:Gene	MNX1	https://purl.humanatlas.io/vocab/hp	MNX1
HGNC:4938	biolink:Gene	HLA-DPA1	https://purl.humanatlas.io/graph/hra-pop	HLA-DPA1
HGNC:4940	biolink:Gene	HLA-DPB1	https://purl.humanatlas.io/graph/hra-pop	HLA-DPB1
HGNC:4948	biolink:Gene	HLA-DRB1	https://purl.humanatlas.io/graph/hra-pop	HLA-DRB1
HGNC:4982	biolink:Gene	HMBS	https://purl.humanatlas.io/vocab/hp	HMBS
HGNC:5013	biolink:Gene	HMOX1	https://purl.humanatlas.io/vocab/hp	HMOX1
HGNC:5024	biolink:Gene	HNF4A	https://purl.humanatlas.io/graph/hra-pop	HNF4A
HGNC:5041	biolink:Gene	HNRNPH1	https://purl.humanatlas.io/graph/hra-pop	HNRNPH1
HGNC:5044	biolink:Gene	HNRNPK	https://purl.humanatlas.io/graph/hra-pop	HNRNPK
HGNC:5048	biolink:Gene	HNRNPU	https://purl.humanatlas.io/graph/hra-pop	HNRNPU
HGNC:5102	biolink:Gene	HOXA13	https://purl.humanatlas.io/vocab/hp	HOXA13
HGNC:5136	biolink:Gene	HOXD13	https://purl.humanatlas.io/vocab/hp	HOXD13
HGNC:5157	biolink:Gene	HPRT1	https://purl.humanatlas.io/graph/hra-pop	HPRT1
HGNC:5163	biolink:Gene	HPS1	https://purl.humanatlas.io/graph/hra-pop	HPS1
HGNC:5173	biolink:Gene	HRAS	https://purl.humanatlas.io/graph/hra-pop	HRAS
HGNC:5209	biolink:Gene	HSD11B2	https://purl.humanatlas.io/graph/hra-pop	HSD11B2
HGNC:5213	biolink:Gene	HSD17B4	https://purl.humanatlas.io/vocab/hp	HSD17B4
HGNC:5244	biolink:Gene	HSPA9	https://purl.humanatlas.io/graph/hra-pop	HSPA9
HGNC:5273	biolink:Gene	HSPG2	https://purl.humanatlas.io/graph/hra-pop	HSPG2
HGNC:5330	biolink:Gene	IARS1	https://purl.humanatlas.io/graph/hra-pop	IARS1
HGNC:5382	biolink:Gene	IDH1	https://purl.humanatlas.io/graph/hra-pop	IDH1
HGNC:5394	biolink:Gene	CFI	https://purl.humanatlas.io/graph/hra-pop	CFI
HGNC:5438	biolink:Gene	IFNG	https://purl.humanatlas.io/vocab/hp	IFNG
HGNC:5439	biolink:Gene	IFNGR1	https://purl.humanatlas.io/graph/hra-pop	IFNGR1
HGNC:5466	biolink:Gene	IGF2	https://purl.humanatlas.io/graph/hra-pop	IGF2
HGNC:5525	biolink:Gene	IGHG1	https://purl.humanatlas.io/graph/hra-pop	IGHG1
HGNC:6010	biolink:Gene	IL2RG	https://purl.humanatlas.io/graph/hra-pop	IL2RG
HGNC:6018	biolink:Gene	IL6	https://purl.humanatlas.io/vocab/hp	IL6
HGNC:6024	biolink:Gene	IL7R	https://purl.humanatlas.io/graph/hra-pop	IL7R
HGNC:5962	biolink:Gene	IL10	https://purl.humanatlas.io/vocab/hp	IL10
HGNC:5969	biolink:Gene	IL12A	https://purl.humanatlas.io/vocab/hp	IL12A
HGNC:5970	biolink:Gene	IL12B	https://purl.humanatlas.io/vocab/hp	IL12B
HGNC:6081	biolink:Gene	INS	https://purl.humanatlas.io/vocab/hp	INS
HGNC:6086	biolink:Gene	INSL3	https://purl.humanatlas.io/graph/hra-pop	INSL3
HGNC:6091	biolink:Gene	INSR	https://purl.humanatlas.io/graph/hra-pop	INSR
HGNC:6107	biolink:Gene	PDX1	https://purl.humanatlas.io/vocab/hp	PDX1
HGNC:6112	biolink:Gene	IRAK1	https://purl.humanatlas.io/graph/hra-pop	IRAK1
HGNC:6142	biolink:Gene	ITGA6	https://purl.humanatlas.io/graph/hra-pop	ITGA6
HGNC:6120	biolink:Gene	IRF5	https://purl.humanatlas.io/graph/hra-pop	IRF5
HGNC:6137	biolink:Gene	ITGA2	https://purl.humanatlas.io/graph/hra-pop	ITGA2
HGNC:6138	biolink:Gene	ITGA2B	https://purl.humanatlas.io/graph/hra-pop	ITGA2B
HGNC:6139	biolink:Gene	ITGA3	https://purl.humanatlas.io/graph/hra-pop	ITGA3
HGNC:6149	biolink:Gene	ITGAM	https://purl.humanatlas.io/graph/hra-pop	ITGAM
HGNC:6156	biolink:Gene	ITGB3	https://purl.humanatlas.io/graph/hra-pop	ITGB3
HGNC:6158	biolink:Gene	ITGB4	https://purl.humanatlas.io/graph/hra-pop	ITGB4
HGNC:6180	biolink:Gene	ITPR1	https://purl.humanatlas.io/graph/hra-pop	ITPR1
HGNC:6186	biolink:Gene	IVD	https://purl.humanatlas.io/graph/hra-pop	IVD
HGNC:6190	biolink:Gene	JAK1	https://purl.humanatlas.io/graph/hra-pop	JAK1
HGNC:6192	biolink:Gene	JAK2	https://purl.humanatlas.io/graph/hra-pop	JAK2
HGNC:6211	biolink:Gene	ANOS1	https://purl.humanatlas.io/vocab/hp	ANOS1
HGNC:6215	biolink:Gene	KARS1	https://purl.humanatlas.io/vocab/hp	KARS1
HGNC:6218	biolink:Gene	KCNA1	https://purl.humanatlas.io/vocab/hp	KCNA1
HGNC:6250	biolink:Gene	KCNH1	https://purl.humanatlas.io/vocab/hp	KCNH1
HGNC:6255	biolink:Gene	KCNJ1	https://purl.humanatlas.io/graph/hra-pop	KCNJ1
HGNC:6263	biolink:Gene	KCNJ2	https://purl.humanatlas.io/vocab/hp	KCNJ2
HGNC:6266	biolink:Gene	KCNJ5	https://purl.humanatlas.io/graph/hra-pop	KCNJ5
HGNC:6256	biolink:Gene	KCNJ10	https://purl.humanatlas.io/graph/hra-pop	KCNJ10
HGNC:6257	biolink:Gene	KCNJ11	https://purl.humanatlas.io/graph/hra-pop	KCNJ11
HGNC:6293	biolink:Gene	KCNN4	https://purl.humanatlas.io/graph/hra-pop	KCNN4
HGNC:6294	biolink:Gene	KCNQ1	https://purl.humanatlas.io/graph/hra-pop	KCNQ1
HGNC:6407	biolink:Gene	KRAS	https://purl.humanatlas.io/vocab/hp	KRAS
HGNC:6427	biolink:Gene	KRT17	https://purl.humanatlas.io/vocab/hp	KRT17
HGNC:6473	biolink:Gene	AFF3	https://purl.humanatlas.io/graph/hra-pop	AFF3
HGNC:6483	biolink:Gene	LAMA3	https://purl.humanatlas.io/vocab/hp	LAMA3
HGNC:6485	biolink:Gene	LAMA5	https://purl.humanatlas.io/graph/hra-pop	LAMA5
HGNC:6487	biolink:Gene	LAMB2	https://purl.humanatlas.io/graph/hra-pop	LAMB2
HGNC:6490	biolink:Gene	LAMB3	https://purl.humanatlas.io/graph/hra-pop	LAMB3
HGNC:6493	biolink:Gene	LAMC2	https://purl.humanatlas.io/graph/hra-pop	LAMC2
HGNC:6522	biolink:Gene	LCAT	https://purl.humanatlas.io/graph/hra-pop	LCAT
HGNC:6535	biolink:Gene	LDHA	https://purl.humanatlas.io/graph/hra-pop	LDHA
HGNC:6547	biolink:Gene	LDLR	https://purl.humanatlas.io/graph/hra-pop	LDLR
HGNC:6593	biolink:Gene	LHX1	https://purl.humanatlas.io/graph/hra-pop	LHX1
HGNC:6598	biolink:Gene	LIG1	https://purl.humanatlas.io/graph/hra-pop	LIG1
HGNC:6601	biolink:Gene	LIG4	https://purl.humanatlas.io/graph/hra-pop	LIG4
HGNC:6613	biolink:Gene	LIMK1	https://purl.humanatlas.io/vocab/hp	LIMK1
HGNC:6631	biolink:Gene	LMAN1	https://purl.humanatlas.io/graph/hra-pop	LMAN1
HGNC:6636	biolink:Gene	LMNA	https://purl.humanatlas.io/graph/hra-pop	LMNA
HGNC:6637	biolink:Gene	LMNB1	https://purl.humanatlas.io/graph/hra-pop	LMNB1
HGNC:6654	biolink:Gene	LMX1B	https://purl.humanatlas.io/graph/hra-pop	LMX1B
HGNC:6694	biolink:Gene	LRP2	https://purl.humanatlas.io/graph/hra-pop	LRP2
HGNC:6696	biolink:Gene	LRP4	https://purl.humanatlas.io/vocab/hp	LRP4
HGNC:6697	biolink:Gene	LRP5	https://purl.humanatlas.io/vocab/hp	LRP5
HGNC:6714	biolink:Gene	LTBP1	https://purl.humanatlas.io/graph/hra-pop	LTBP1
HGNC:6740	biolink:Gene	LYZ	https://purl.humanatlas.io/graph/hra-pop	LYZ
HGNC:11529	biolink:Gene	EPCAM	https://purl.humanatlas.io/graph/hra-pop	EPCAM
HGNC:6757	biolink:Gene	MAB21L1	https://purl.humanatlas.io/vocab/hp	MAB21L1
HGNC:6898	biolink:Gene	MARS1	https://purl.humanatlas.io/vocab/hp	MARS1
HGNC:6913	biolink:Gene	MAX	https://purl.humanatlas.io/graph/hra-pop	MAX
HGNC:6935	biolink:Gene	MCC	https://purl.humanatlas.io/graph/hra-pop	MCC
HGNC:6948	biolink:Gene	MCM5	https://purl.humanatlas.io/graph/hra-pop	MCM5
HGNC:6950	biolink:Gene	MCM7	https://purl.humanatlas.io/graph/hra-pop	MCM7
HGNC:6953	biolink:Gene	CD46	https://purl.humanatlas.io/graph/hra-pop	CD46
HGNC:6971	biolink:Gene	MDH2	https://purl.humanatlas.io/graph/hra-pop	MDH2
HGNC:6973	biolink:Gene	MDM2	https://purl.humanatlas.io/graph/hra-pop	MDM2
HGNC:6990	biolink:Gene	MECP2	https://purl.humanatlas.io/graph/hra-pop	MECP2
HGNC:6998	biolink:Gene	MEFV	https://purl.humanatlas.io/vocab/hp	MEFV
HGNC:6848	biolink:Gene	MAP3K1	https://purl.humanatlas.io/graph/hra-pop	MAP3K1
HGNC:7010	biolink:Gene	MEN1	https://purl.humanatlas.io/graph/hra-pop	MEN1
HGNC:7013	biolink:Gene	MEOX1	https://purl.humanatlas.io/graph/hra-pop	MEOX1
HGNC:7029	biolink:Gene	MET	https://purl.humanatlas.io/graph/hra-pop	MET
HGNC:7095	biolink:Gene	MID1	https://purl.humanatlas.io/graph/hra-pop	MID1
HGNC:7097	biolink:Gene	MIF	https://purl.humanatlas.io/graph/hra-pop	MIF
HGNC:7127	biolink:Gene	MLH1	https://purl.humanatlas.io/vocab/hp	MLH1
HGNC:7132	biolink:Gene	KMT2A	https://purl.humanatlas.io/graph/hra-pop	KMT2A
HGNC:7154	biolink:Gene	MME	https://purl.humanatlas.io/graph/hra-pop	MME
HGNC:7155	biolink:Gene	MMP1	https://purl.humanatlas.io/graph/hra-pop	MMP1
HGNC:7190	biolink:Gene	MOCS1	https://purl.humanatlas.io/graph/hra-pop	MOCS1
HGNC:7193	biolink:Gene	MOCS2	https://purl.humanatlas.io/graph/hra-pop	MOCS2
HGNC:7216	biolink:Gene	MPI	https://purl.humanatlas.io/graph/hra-pop	MPI
HGNC:7224	biolink:Gene	MPV17	https://purl.humanatlas.io/graph/hra-pop	MPV17
HGNC:7325	biolink:Gene	MSH2	https://purl.humanatlas.io/vocab/hp	MSH2
HGNC:7326	biolink:Gene	MSH3	https://purl.humanatlas.io/graph/hra-pop	MSH3
HGNC:7380	biolink:Gene	MST1	https://purl.humanatlas.io/graph/hra-pop	MST1
HGNC:7414	biolink:Gene	MT-ATP6	https://purl.humanatlas.io/graph/hra-pop	MT-ATP6
HGNC:7415	biolink:Gene	MT-ATP8	https://purl.humanatlas.io/graph/hra-pop	MT-ATP8
HGNC:7419	biolink:Gene	MT-CO1	https://purl.humanatlas.io/graph/hra-pop	MT-CO1
HGNC:7421	biolink:Gene	MT-CO2	https://purl.humanatlas.io/graph/hra-pop	MT-CO2
HGNC:7422	biolink:Gene	MT-CO3	https://purl.humanatlas.io/graph/hra-pop	MT-CO3
HGNC:7427	biolink:Gene	MT-CYB	https://purl.humanatlas.io/graph/hra-pop	MT-CYB
HGNC:7455	biolink:Gene	MT-ND1	https://purl.humanatlas.io/graph/hra-pop	MT-ND1
HGNC:7456	biolink:Gene	MT-ND2	https://purl.humanatlas.io/graph/hra-pop	MT-ND2
HGNC:7458	biolink:Gene	MT-ND3	https://purl.humanatlas.io/graph/hra-pop	MT-ND3
HGNC:7459	biolink:Gene	MT-ND4	https://purl.humanatlas.io/graph/hra-pop	MT-ND4
HGNC:7461	biolink:Gene	MT-ND5	https://purl.humanatlas.io/graph/hra-pop	MT-ND5
HGNC:7462	biolink:Gene	MT-ND6	https://purl.humanatlas.io/graph/hra-pop	MT-ND6
HGNC:7473	biolink:Gene	MTRR	https://purl.humanatlas.io/vocab/hp	MTRR
HGNC:7481	biolink:Gene	MT-TF	https://purl.humanatlas.io/vocab/hp	MT-TF
HGNC:7487	biolink:Gene	MT-TH	https://purl.humanatlas.io/vocab/hp	MT-TH
HGNC:7489	biolink:Gene	MT-TK	https://purl.humanatlas.io/vocab/hp	MT-TK
HGNC:7490	biolink:Gene	MT-TL1	https://purl.humanatlas.io/vocab/hp	MT-TL1
HGNC:7493	biolink:Gene	MT-TN	https://purl.humanatlas.io/graph/hra-pop	MT-TN
HGNC:7495	biolink:Gene	MT-TQ	https://purl.humanatlas.io/graph/hra-pop	MT-TQ
HGNC:7497	biolink:Gene	MT-TS1	https://purl.humanatlas.io/graph/hra-pop	MT-TS1
HGNC:7498	biolink:Gene	MT-TS2	https://purl.humanatlas.io/vocab/hp	MT-TS2
HGNC:7499	biolink:Gene	MT-TT	https://purl.humanatlas.io/vocab/hp	MT-TT
HGNC:7500	biolink:Gene	MT-TV	https://purl.humanatlas.io/vocab/hp	MT-TV
HGNC:7501	biolink:Gene	MT-TW	https://purl.humanatlas.io/vocab/hp	MT-TW
HGNC:7508	biolink:Gene	MUC1	https://purl.humanatlas.io/graph/hra-pop	MUC1
HGNC:7523	biolink:Gene	TRIM37	https://purl.humanatlas.io/vocab/hp	TRIM37
HGNC:7526	biolink:Gene	MMUT	https://purl.humanatlas.io/vocab/hp	MMUT
HGNC:7527	biolink:Gene	MUTYH	https://purl.humanatlas.io/vocab/hp	MUTYH
HGNC:7530	biolink:Gene	MVK	https://purl.humanatlas.io/graph/hra-pop	MVK
HGNC:7559	biolink:Gene	MYCN	https://purl.humanatlas.io/vocab/hp	MYCN
HGNC:7562	biolink:Gene	MYD88	https://purl.humanatlas.io/vocab/hp	MYD88
HGNC:7579	biolink:Gene	MYH9	https://purl.humanatlas.io/graph/hra-pop	MYH9
HGNC:7569	biolink:Gene	MYH11	https://purl.humanatlas.io/graph/hra-pop	MYH11
HGNC:7590	biolink:Gene	MYLK	https://purl.humanatlas.io/graph/hra-pop	MYLK
HGNC:7599	biolink:Gene	MYO1E	https://purl.humanatlas.io/graph/hra-pop	MYO1E
HGNC:7603	biolink:Gene	MYO5B	https://purl.humanatlas.io/graph/hra-pop	MYO5B
HGNC:7611	biolink:Gene	MYOD1	https://purl.humanatlas.io/vocab/hp	MYOD1
HGNC:1818	biolink:Gene	CEACAM6	https://purl.humanatlas.io/vocab/hp	CEACAM6
HGNC:7652	biolink:Gene	NBN	https://purl.humanatlas.io/vocab/hp	NBN
HGNC:7683	biolink:Gene	NDUFA1	https://purl.humanatlas.io/graph/hra-pop	NDUFA1
HGNC:7690	biolink:Gene	NDUFA6	https://purl.humanatlas.io/graph/hra-pop	NDUFA6
HGNC:7698	biolink:Gene	NDUFB3	https://purl.humanatlas.io/graph/hra-pop	NDUFB3
HGNC:7704	biolink:Gene	NDUFB9	https://purl.humanatlas.io/graph/hra-pop	NDUFB9
HGNC:7696	biolink:Gene	NDUFB10	https://purl.humanatlas.io/graph/hra-pop	NDUFB10
HGNC:7707	biolink:Gene	NDUFS1	https://purl.humanatlas.io/vocab/hp	NDUFS1
HGNC:7708	biolink:Gene	NDUFS2	https://purl.humanatlas.io/vocab/hp	NDUFS2
HGNC:7710	biolink:Gene	NDUFS3	https://purl.humanatlas.io/graph/hra-pop	NDUFS3
HGNC:7716	biolink:Gene	NDUFV1	https://purl.humanatlas.io/graph/hra-pop	NDUFV1
HGNC:7711	biolink:Gene	NDUFS4	https://purl.humanatlas.io/vocab/hp	NDUFS4
HGNC:7713	biolink:Gene	NDUFS6	https://purl.humanatlas.io/graph/hra-pop	NDUFS6
HGNC:7715	biolink:Gene	NDUFS8	https://purl.humanatlas.io/graph/hra-pop	NDUFS8
HGNC:7717	biolink:Gene	NDUFV2	https://purl.humanatlas.io/vocab/hp	NDUFV2
HGNC:7744	biolink:Gene	NEK1	https://purl.humanatlas.io/vocab/hp	NEK1
HGNC:7762	biolink:Gene	NEUROD1	https://purl.humanatlas.io/vocab/hp	NEUROD1
HGNC:7763	biolink:Gene	NEUROD2	https://purl.humanatlas.io/vocab/hp	NEUROD2
HGNC:7765	biolink:Gene	NF1	https://purl.humanatlas.io/graph/hra-pop	NF1
HGNC:7784	biolink:Gene	NFIA	https://purl.humanatlas.io/graph/hra-pop	NFIA
HGNC:7865	biolink:Gene	NODAL	https://purl.humanatlas.io/vocab/hp	NODAL
HGNC:7882	biolink:Gene	NOTCH2	https://purl.humanatlas.io/graph/hra-pop	NOTCH2
HGNC:7896	biolink:Gene	NPAT	https://purl.humanatlas.io/graph/hra-pop	NPAT
HGNC:7905	biolink:Gene	NPHP1	https://purl.humanatlas.io/graph/hra-pop	NPHP1
HGNC:7908	biolink:Gene	NPHS1	https://purl.humanatlas.io/graph/hra-pop	NPHS1
HGNC:7910	biolink:Gene	NPM1	https://purl.humanatlas.io/graph/hra-pop	NPM1
HGNC:7989	biolink:Gene	NRAS	https://purl.humanatlas.io/vocab/hp	NRAS
HGNC:8031	biolink:Gene	NTRK1	https://purl.humanatlas.io/graph/hra-pop	NTRK1
